RID,Model,R squared,alpha,beta,gamma,s,p,b,k
21,Global,0.056542548720356405,0.13677423286411342,0.0,1.0003405368125728,0.5,0.0,0.0,20.00047095066405
21,Gene,0.058628077267099656,0.5897470677167685,0.0,0.5807503524573769,0.5,-0.43062628383708756,-0.14280916127428073,20.0
31,Global,0.028897454360632905,0.07181194612659321,0.0,0.9716705707548173,0.5,0.0,0.0,20.00000586338107
31,Gene,0.03278181250433901,0.04539855234872968,0.0,0.4629569378006708,0.5,0.38037400301437624,-1.0,20.0
56,Global,0.03582893475320679,0.03199210355079628,0.0,1.0004042156156554,0.5,0.0,0.0,20.000023226752035
56,Gene,0.040005141149073324,0.044523627102296404,0.0,0.4257720728022225,0.5,0.4417765850064361,-1.0,20.0
59,Global,0.030592820603463026,0.15961534638833286,0.0,0.9667666746943449,0.5,0.0,0.0,20.000491570104117
59,Gene,0.032076747472617934,0.32171798667513596,0.0,0.2973075396356733,0.5,0.29085703893290304,-0.6650983104560195,20.0
69,Global,0.02120074605379417,0.04,1.01,1.0078940798822347,0.5,0.0,0.0,20.0
69,Gene,0.021200746053794194,0.2,1.01,1.2959566817707475,0.5,0.0,0.0,20.0
96,Global,0.07558369579564875,0.34692791212289337,0.28401871723267497,1.1211220663650123,0.5,0.0,0.0,20.00094584550696
96,Gene,0.08910529904497053,0.7610205383320956,0.3454551836100552,1.2097153122463726,0.5,-1.0,0.47630491334195124,20.0
112,Global,0.02870451462497123,0.14314668196344116,0.0,1.0123185006812851,0.5,0.0,0.0,20.000334447397027
112,Gene,0.030827561653559456,0.15527536692792174,0.0,0.5093837477304992,0.5,0.2712254927861612,-0.9005087268648037,20.0
120,Global,0.050218062383259564,0.10791440871998229,0.0,1.1579260706894976,0.5,0.0,0.0,20.000208533610753
120,Gene,0.054574825217130904,0.5861050371676692,0.0,1.0929174432570363,0.5,-1.0,-0.8480718601695202,20.0
127,Global,0.027538257951165025,0.030722929800876042,0.0,0.9390098868539997,0.5,0.0,0.0,20.00001917316306
127,Gene,0.03379798021102349,0.0,0.0,0.42667610747869245,0.5,0.4361484946304864,-1.0,20.0
142,Global,0.02481318403049557,0.060307116987671834,0.0,1.0058606731772823,0.5,0.0,0.0,19.999996051395993
142,Gene,0.030939391422125477,0.015106021163490954,0.0,0.4320808293553463,0.5,0.41169648976841183,-1.0,20.0
156,Global,0.026420679031007203,0.2011532444521541,0.0,1.0330387707668882,0.5,0.0,0.0,20.00027091682384
156,Gene,0.0015609311351460775,0.488246412390331,0.5905161784616427,0.542029756324218,0.5,-0.18912571401608386,-0.3216328639247799,20.0
210,Global,0.04104672447149214,0.27893819125842273,0.0,1.0256596133663805,0.5,0.0,0.0,20.000489159489277
210,Gene,0.041269545300181676,0.487232782867904,0.0,0.43209350936187807,0.5,0.18336831983679108,0.03293427638168806,20.0
303,Global,0.03604998382727037,0.35529934460866014,0.0,1.433939769697677,0.5,0.0,0.0,20.00018455321214
303,Gene,0.036300775392516874,0.4549195802539747,0.0,1.3864126693420513,0.5,-0.11349007086765091,-0.15208373054880692,20.0
337,Global,0.0010758497954542637,0.04,1.01,0.996165561654282,0.5,0.0,0.0,20.0
337,Gene,0.001075849795454261,0.2,1.01,0.5095024210244798,0.5,0.0,0.0,20.0
377,Global,0.029993661491099777,0.10973096892488182,0.0,1.0060717871472975,0.5,0.0,0.0,20.000129938913513
377,Gene,0.0027218660914221445,0.23980693554658516,0.9767301129523148,0.5266569986965871,0.5,0.012366385693241,-0.03084554833776565,20.0
413,Global,0.051699311600096165,0.04,1.01,0.9905467895058877,0.5,0.0,0.0,20.0
413,Gene,0.05169931160009613,0.2,1.01,0.5038836378362361,0.5,0.0,0.0,20.0
