ABCA1,ABCA7,ADAM17,ADAMTS1,ANK3,ANKH,APH1B,APOE,APP,ATP8B1,BACE1,BAG2,BDNF,BHLHE40,BIN1,CASP7,CD33,CD59,CEBPB,CLU,COX7C,CREB3L4,CX3CR1,DDIT4,DLGAP2,DNAJA1,DNAJB4,DNAJB6,DOC2A,EED,EGR1,EPDR1,FBXL7,FERMT2,FOXF1,GRID2,GRIN2B,HBP1,HS3ST2,HS3ST5,HSP90AA1,HSP90AB1,HSPA1L,HSPA8,HSPH1,IDUA,IER5,IL1B,IL34,INPP5D,JAZF1,LRIG1,MAPK14,MAPT,MINDY2,NCK2,NEAT1,NYAP1,PER1,PICALM,PILRA,PLCG2,PLD3,PRKD3,PRNP,PSEN2,PTK2B,PVR,RAB10,REST,RORB,SERTAD1,SHARPIN,SIRPA,SLC44A1,SNX1,SOD1,SORL1,SORT1,SPDYE3,SPI1,SPP1,SREBF1,TMEM41A,TNFRSF1A,TNIP1,TOMM40,TPCN1,TREM2,TSPAN14,TSPOAP1,TYROBP,USP6NL,WDR12,WDR81,ZBTB11,ZBTB7A,ZC3H10,ZCWPW1,ZNF184
0.40277455,0.567462962,0.509298086,0.40491912,0.254630469,0.802804005,0.349786159,0.359897112,0.395281881,0.572033429,0.582132361,0.280045625,0.241805825,0.641856746,0.65915357,0.581439166,0.294215361,0.474093374,0.492725165,0.479252594,0.464351902,0.512602919,0.421392913,0.527524134,0.577672079,0.349330699,0.405425199,0.569644115,0.304543728,0.562264279,0.552477399,0.490198716,0.458836826,0.2685012,0.517956413,0.220474425,0.192273094,0.567614154,0.495734795,0.732861649,0.389466134,0.437541403,0.510246213,0.569354387,0.480442297,0.417457619,0.764094418,0.374226224,0.306694297,0.721800223,0.542303553,0.462116823,0.578582826,0.434534931,0.628885506,0.60361274,0.625408696,0.396000897,0.558762902,0.391254419,0.664770043,0.31115616,0.424029228,0.39027268,0.432178993,0.58400362,0.551978901,0.425947786,0.655305538,0.470149431,0.602255569,0.516831131,0.652179481,0.445781079,0.621157739,0.561993788,0.418063535,0.633016557,0.772210008,0.546980235,0.595355105,0.715725535,0.502368885,0.593042379,0.503311641,0.646355952,0.53411066,0.687570904,0.447476164,0.346225195,0.383473891,0.373511273,0.569969367,0.50919918,0.504555702,0.579433788,0.545015086,0.717209702,0.603073732,0.382050558
0.496976571,0.411529104,0.478731324,0.516951954,0.687787749,0.3829193,0.605747323,0.499916972,0.630448324,0.49592455,0.536097318,0.464305363,0.633378892,0.44451604,0.602913484,0.465734543,0.2826655,0.617881491,0.395142419,0.566796838,0.512077794,0.425135707,0.453592028,0.35893833,0.398951962,0.568117771,0.464388558,0.41791375,0.525059072,0.464908347,0.48692945,0.510447193,0.58894604,0.571222085,0.420865231,0.667477102,0.484272593,0.471452734,0.601123458,0.52256733,0.553977391,0.62930156,0.352508439,0.698518114,0.591642383,0.4533297,0.446955478,0.418434455,0.479594667,0.407025359,0.662581846,0.368341455,0.507374255,0.551736792,0.494514437,0.490334977,0.449339667,0.437328734,0.33948482,0.486140245,0.333501755,0.390512147,0.540163499,0.51680665,0.587307851,0.732438668,0.465245619,0.45018631,0.651279388,0.413514282,0.269949913,0.463740608,0.560017541,0.615802918,0.516276716,0.493585923,0.40338559,0.457408682,0.483654125,0.466979185,0.552313266,0.602406389,0.595982079,0.511340026,0.382581596,0.367940397,0.358867452,0.511741969,0.408267025,0.398644882,0.713834222,0.375394318,0.506632556,0.388539626,0.28516769,0.356940154,0.328109575,0.419763536,0.467794261,0.527703039
0.422019351,0.539046718,0.471220764,0.477476119,0.360194808,0.672404012,0.470164776,0.379239979,0.548730264,0.506655811,0.593169624,0.443504498,0.341399311,0.67312081,0.526597877,0.537554951,0.367317644,0.725918877,0.437710883,0.528684216,0.643142432,0.551357999,0.494071522,0.462747355,0.489611556,0.462459049,0.530631569,0.484026856,0.408371564,0.536525165,0.510520878,0.598008946,0.488323709,0.419641473,0.610036368,0.424233578,0.400402962,0.572656315,0.655303953,0.781583078,0.565278462,0.449357126,0.48718153,0.627343512,0.607291353,0.481977244,0.549992762,0.39253759,0.398109305,0.490612269,0.490231285,0.482895826,0.493345944,0.488373466,0.638314337,0.594391526,0.616504864,0.479259035,0.408974071,0.51947882,0.408970232,0.467057196,0.480629001,0.463878637,0.426025024,0.609987061,0.490771979,0.49021613,0.59595096,0.537434523,0.375497646,0.617059171,0.516229545,0.476730278,0.540923563,0.604618624,0.571205725,0.636803253,0.663817638,0.440457988,0.518836178,0.727718214,0.4719367,0.510959835,0.543562342,0.649433394,0.512436878,0.569350847,0.442047363,0.348292103,0.30582459,0.428717014,0.593737748,0.578092537,0.513789588,0.544348871,0.514673175,0.593231782,0.637761352,0.40077512
0.502549012,0.46821229,0.486711684,0.388307018,0.370798417,0.639387213,0.462512927,0.483396055,0.466913266,0.461807175,0.325202378,0.487704788,0.634470603,0.648843567,0.340334672,0.505691981,0.34125153,0.548713802,0.644653249,0.562497929,0.397683096,0.394676674,0.252650877,0.574027515,0.613547809,0.57857784,0.521587802,0.517429365,0.537360672,0.721925527,0.644792815,0.542003088,0.404935079,0.353074365,0.503580632,0.396098571,0.363193253,0.454759223,0.622291105,0.564524534,0.596239583,0.650542783,0.655948916,0.589968808,0.391626993,0.475934759,0.71098857,0.480022592,0.423690247,0.30803019,0.473053801,0.462207107,0.544354126,0.568513505,0.52098673,0.622660332,0.353981855,0.324942963,0.671988217,0.283331999,0.590681439,0.376692977,0.434188529,0.471001514,0.506213841,0.469002687,0.568367457,0.464151408,0.48171444,0.451967407,0.583179294,0.469479597,0.334929216,0.65800209,0.314111245,0.473180435,0.543388383,0.618892623,0.540601189,0.579176158,0.340324051,0.297745109,0.280405935,0.432225745,0.507003889,0.562524809,0.625541674,0.413474948,0.186260026,0.460859223,0.553653357,0.270583212,0.400785133,0.635010891,0.486718754,0.456544972,0.619111218,0.344413326,0.323398344,0.562779189
0.5771926,0.529880607,0.687427891,0.511088281,0.689002135,0.218025288,0.617664086,0.685972215,0.656914052,0.537871569,0.574494168,0.581232463,0.623674619,0.239457307,0.556629513,0.400464459,0.656262716,0.367989754,0.396038964,0.742105517,0.473794919,0.549900555,0.712668972,0.54424505,0.429733303,0.771940534,0.37178984,0.599402542,0.695182786,0.513762885,0.417381297,0.372341185,0.532998038,0.732383099,0.584976339,0.824890115,0.491315861,0.49723604,0.625000566,0.336857065,0.739254158,0.639974906,0.405017983,0.402814827,0.432677606,0.593056052,0.27638033,0.501638558,0.76131395,0.50320176,0.434053672,0.565412605,0.564401821,0.521640206,0.446210641,0.299126684,0.438495483,0.409759945,0.535112115,0.452538814,0.627832718,0.599487156,0.702901049,0.525683825,0.616948905,0.51530659,0.610163032,0.481304487,0.534337388,0.479546272,0.148847259,0.468356238,0.49142972,0.689453047,0.466609801,0.480727823,0.562793239,0.333464332,0.368966366,0.542638851,0.640418175,0.435611176,0.654338894,0.569377581,0.490657306,0.28756082,0.442892498,0.338856021,0.674733836,0.276036781,0.684217288,0.668153223,0.367921366,0.407669169,0.412995355,0.330830969,0.288756257,0.256671393,0.427412869,0.395168644
0.509108728,0.50723679,0.551618624,0.65528444,0.5669537,0.505017267,0.543628839,0.560398652,0.564699655,0.520052482,0.501934539,0.514630052,0.566529078,0.523124917,0.483782225,0.454905915,0.547076608,0.397439913,0.68964508,0.616958594,0.413761812,0.469869396,0.529213635,0.516632485,0.522104702,0.664734422,0.507928632,0.538527906,0.569562755,0.577364366,0.638758013,0.431567805,0.589508179,0.552469175,0.546305566,0.508423213,0.496550397,0.526044172,0.511931527,0.533454345,0.568227194,0.49119893,0.614909135,0.531397398,0.552548613,0.531217393,0.607836665,0.532139168,0.435806084,0.510698837,0.471404418,0.503783344,0.518130829,0.333876109,0.558278201,0.555150451,0.547271325,0.490001248,0.628431145,0.51338044,0.562516754,0.519016485,0.576452081,0.63496818,0.579171142,0.445891909,0.540829255,0.507562093,0.42931136,0.489253071,0.531274897,0.522954087,0.484337529,0.606711606,0.591262997,0.501979352,0.584753515,0.552751849,0.500400154,0.580216119,0.505224373,0.568323523,0.578562048,0.466694456,0.646807351,0.5054582,0.525222953,0.490704026,0.55541798,0.504325911,0.481983959,0.564960202,0.467091063,0.524219805,0.657903047,0.510494191,0.542392668,0.522568897,0.434015436,0.587958916
0.39742038,0.48618808,0.540394731,0.454207864,0.633846605,0.425324915,0.554717441,0.577036885,0.641367356,0.481373144,0.515962045,0.526699765,0.609271244,0.460525011,0.467322686,0.427360845,0.479768001,0.490044004,0.547367489,0.606820413,0.551813984,0.462159469,0.530184138,0.470576498,0.421793279,0.639313306,0.434489977,0.526120498,0.575071986,0.520575625,0.508839886,0.565616023,0.56169615,0.522596777,0.4798314,0.681453778,0.606853477,0.337067702,0.590475168,0.521483416,0.575955571,0.550310019,0.511934001,0.55307626,0.575303469,0.584524028,0.418043983,0.497598783,0.482736085,0.425292653,0.512677697,0.477261173,0.476269217,0.44836803,0.488689977,0.554091261,0.437000975,0.488122834,0.494027124,0.526637757,0.397372781,0.523168656,0.607696089,0.554418975,0.562904728,0.498084845,0.487551879,0.53403094,0.483716135,0.483876471,0.414311703,0.55534447,0.5146211,0.530245474,0.459862421,0.478698458,0.655508594,0.613242681,0.49912605,0.519653069,0.484219358,0.531014424,0.456303676,0.505117042,0.532339531,0.490316343,0.569315498,0.421245696,0.42256108,0.531710002,0.45548304,0.551626501,0.360973401,0.567577228,0.548081533,0.437886054,0.543629344,0.485484505,0.451317646,0.592343607
0.499134902,0.522889694,0.421363019,0.390743714,0.469350886,0.661135141,0.414938537,0.514707655,0.61838795,0.44514353,0.321278188,0.549541926,0.473002378,0.60240068,0.406213751,0.427971712,0.402983406,0.529081818,0.559791792,0.553234414,0.548190564,0.441277746,0.525272537,0.523297909,0.508535011,0.591118219,0.594865278,0.412559803,0.497778435,0.595981317,0.577662885,0.604221757,0.489307736,0.470286232,0.384538275,0.368335832,0.609964086,0.435727619,0.450199644,0.48571652,0.290284639,0.465175321,0.562446175,0.627191674,0.499780038,0.450998533,0.68484762,0.357950776,0.376403075,0.428065819,0.508559011,0.525143079,0.435271738,0.531677254,0.433251665,0.604384568,0.447546344,0.571947168,0.602771614,0.510790565,0.468545322,0.441960342,0.570413153,0.567805525,0.512867212,0.520137207,0.594487006,0.604706624,0.461685388,0.414054107,0.72630503,0.414722762,0.568621787,0.439083308,0.399632357,0.492401921,0.438114563,0.685775285,0.472364135,0.415644424,0.406768004,0.347034059,0.343848002,0.532969029,0.591115047,0.58203535,0.611823689,0.481997167,0.432896548,0.576608112,0.450270578,0.502128392,0.527059612,0.626979417,0.489437488,0.581650886,0.741368882,0.456887811,0.360595264,0.739982875
0.546537215,0.455646051,0.483960648,0.394038413,0.59942552,0.449078941,0.479646944,0.656924379,0.542930216,0.511989714,0.421869528,0.39865025,0.511420561,0.370977234,0.57643895,0.469790753,0.475745155,0.442739823,0.565779763,0.518514696,0.549110459,0.489154422,0.525783967,0.60735033,0.472406338,0.456454966,0.452718074,0.542689844,0.59415338,0.468920434,0.432942848,0.450838793,0.525966965,0.513589908,0.559179439,0.532248162,0.535542954,0.426011557,0.478440641,0.424436817,0.474042465,0.529030427,0.446309403,0.483250111,0.447482392,0.526490281,0.48421063,0.57963222,0.525315934,0.503836119,0.561595272,0.555719089,0.56145432,0.614554527,0.430313977,0.484018634,0.418722652,0.467984081,0.512650746,0.416450526,0.508759679,0.508700128,0.601502609,0.436833422,0.528758192,0.511481899,0.441804419,0.469996307,0.573382217,0.482477926,0.536035081,0.532195182,0.509289275,0.595886537,0.460339565,0.422271015,0.497019253,0.422824524,0.475536769,0.530268645,0.471567158,0.49272099,0.569490888,0.46662304,0.564524987,0.458940601,0.494376948,0.551437044,0.455518056,0.528880767,0.681709943,0.564661763,0.403147269,0.417900379,0.492552045,0.455963695,0.49859772,0.527510841,0.489177479,0.539882479
0.54694069,0.416050762,0.443805374,0.548452532,0.421739921,0.660683982,0.534175885,0.472275265,0.480438767,0.494531261,0.479260915,0.43878051,0.323731628,0.564055306,0.515374914,0.570648001,0.499979605,0.494921021,0.378737645,0.607698316,0.520335325,0.524267397,0.526708939,0.49540459,0.630680425,0.528909293,0.536629793,0.555103006,0.544254929,0.700626827,0.458048285,0.476468004,0.472766865,0.403295164,0.435380803,0.324506151,0.376351485,0.575175013,0.500807251,0.560314528,0.437178845,0.562491663,0.463261898,0.571513863,0.506447474,0.30254726,0.586149244,0.441064731,0.433470129,0.603653393,0.605563189,0.480802371,0.572605866,0.656888244,0.539161953,0.497887811,0.577485018,0.371482865,0.504292193,0.453668221,0.536759308,0.483244636,0.45116305,0.468674045,0.607646877,0.541838375,0.555095349,0.517147036,0.56148767,0.625223363,0.605389288,0.370736005,0.416025423,0.508873645,0.612451189,0.560106017,0.449228904,0.631439388,0.661558088,0.491605342,0.471112563,0.596448682,0.558833532,0.553308615,0.59078903,0.451128221,0.438171379,0.642552292,0.469911216,0.4910857,0.46315424,0.426597072,0.505260017,0.494273014,0.459546541,0.630030099,0.482064941,0.546610318,0.589845823,0.56093697
0.451450768,0.446931443,0.390628209,0.63258885,0.70841523,0.273283298,0.749242417,0.599198277,0.691046173,0.534427095,0.531824219,0.55526182,0.575501236,0.33811997,0.407303667,0.376792722,0.779874391,0.300378223,0.606982951,0.533347625,0.443411948,0.617761028,0.741773709,0.612496286,0.35475802,0.643584828,0.568391116,0.411008908,0.457258158,0.517606967,0.471953842,0.404819029,0.673401868,0.674844985,0.423671806,0.659324328,0.458113678,0.520656561,0.383031778,0.482932302,0.476163923,0.387117266,0.564456627,0.444345608,0.321117215,0.567491641,0.501592437,0.740677461,0.313818042,0.603646499,0.437228257,0.550794215,0.388684693,0.181808107,0.476087141,0.39725578,0.631029832,0.471816746,0.475553242,0.670690439,0.427256527,0.470916973,0.470658239,0.634486668,0.589686088,0.534597033,0.45168515,0.542887094,0.480687515,0.593671525,0.450230405,0.553884322,0.514589226,0.505143811,0.638538807,0.602491917,0.568146483,0.431928044,0.466878682,0.542494375,0.43680303,0.559700295,0.542345496,0.41922812,0.600512123,0.386502793,0.465889257,0.42086141,0.579895501,0.498451987,0.440921412,0.777613534,0.467511225,0.580770374,0.575818738,0.422240529,0.46044113,0.605925778,0.562763651,0.593726029
0.682773081,0.549055256,0.460531944,0.504567284,0.642978493,0.149570396,0.485288588,0.776678347,0.430796045,0.439460661,0.55877633,0.477446972,0.778704947,0.320169898,0.599031425,0.50816641,0.592204613,0.417989319,0.295218115,0.736773887,0.554300889,0.550771508,0.556916399,0.725007773,0.571610674,0.844237095,0.354843969,0.699849501,0.809967928,0.639542574,0.256867368,0.412691062,0.326319169,0.590139427,0.61187387,0.680867375,0.428628264,0.410206887,0.580279051,0.25287167,0.696225762,0.761561394,0.442138339,0.47444094,0.572668723,0.299120349,0.239084549,0.658619202,0.748390264,0.484097096,0.463114174,0.665580359,0.559295814,0.504651112,0.485878526,0.147903063,0.337079237,0.515196233,0.461645404,0.338019349,0.559389874,0.598077396,0.758129021,0.33868623,0.757982429,0.574640901,0.531872508,0.241902335,0.626084264,0.573176254,0.17651358,0.613244015,0.331136003,0.792332472,0.472954963,0.610912173,0.669285974,0.391818019,0.467280123,0.53636686,0.592243203,0.472050055,0.60600307,0.639894931,0.598345356,0.266815235,0.489180923,0.391142569,0.658586078,0.390734976,0.811975006,0.560918672,0.292374094,0.439908042,0.292219805,0.369422862,0.273990004,0.497936848,0.510948,0.316064751
0.536766296,0.830016115,0.883634808,0.642607453,0.392109129,0.629502501,0.699547948,0.600973461,0.634998699,0.826479299,0.792793059,0.22839468,0.360477818,0.526557649,0.563066439,0.252876338,0.348515432,0.352289487,0.654330284,0.373135692,0.28486863,0.659446813,0.380881096,0.50911962,0.373685346,0.330493505,0.276960736,0.432770599,0.312845511,0.391908287,0.68585767,0.532424225,0.710048107,0.564308939,0.727061906,0.442835783,0.396195525,0.502589999,0.44443006,0.839750233,0.498829527,0.343352234,0.363312792,0.692608047,0.353200849,0.670826674,0.689794602,0.508440345,0.38983157,0.481399584,0.199792412,0.566100109,0.234961486,0.368853165,0.524722795,0.563116319,0.650550968,0.459727271,0.728958492,0.646534808,0.793856359,0.436452573,0.4663517,0.582617614,0.188232828,0.596923095,0.305911433,0.767255432,0.519912257,0.679926206,0.743225555,0.843159743,0.789672987,0.524489661,0.756590668,0.756136692,0.382365473,0.548202235,0.591020277,0.700548928,0.730325076,0.857584698,0.686883505,0.484234581,0.487828734,0.743347886,0.648471397,0.564405749,0.584015234,0.555197933,0.479577346,0.622663589,0.536183547,0.358052471,0.768684693,0.451916702,0.813842137,0.749750419,0.638846076,0.522675712
0.63718096,0.397531008,0.621548871,0.424827592,0.636441058,0.453144025,0.571191264,0.698430845,0.609912823,0.463843944,0.482799355,0.460706871,0.625713117,0.331023668,0.474851363,0.51935352,0.500698523,0.476311783,0.420753437,0.604634208,0.655438955,0.43675525,0.575736328,0.514175037,0.469498856,0.673431291,0.444690949,0.576152054,0.612350506,0.565149486,0.513623879,0.402134995,0.582328785,0.619073407,0.56752164,0.660124727,0.575101612,0.429543249,0.559773799,0.511858951,0.665080269,0.546553666,0.388375801,0.456652265,0.603821644,0.517019746,0.40224698,0.472442962,0.506568714,0.43283614,0.45370887,0.591173573,0.51969651,0.544150376,0.561703528,0.37387551,0.384648827,0.54838685,0.502032116,0.531350715,0.541733012,0.634532164,0.626732728,0.616123247,0.610240385,0.459542136,0.36343664,0.52198861,0.513909434,0.606039679,0.433614494,0.681759066,0.477032824,0.622486224,0.447798596,0.528038569,0.682178447,0.48961187,0.46127127,0.544200433,0.420832186,0.527768538,0.625158693,0.514333044,0.451773491,0.415890799,0.469573771,0.493627963,0.467156759,0.523285044,0.64051816,0.615762981,0.370850632,0.431717211,0.552885923,0.516080034,0.511266644,0.392166218,0.496028184,0.508837133
0.669086521,0.612441568,0.571016812,0.44023984,0.412149306,0.624538142,0.455782716,0.571151972,0.303041893,0.387677132,0.460301739,0.431744087,0.380118728,0.609600742,0.656333785,0.692413165,0.363086295,0.502290719,0.405974754,0.690794336,0.422403979,0.509239267,0.256423131,0.660656623,0.73890651,0.498230735,0.427638969,0.633109593,0.791865454,0.688006805,0.440222789,0.279436546,0.271645324,0.353101285,0.638820061,0.275353088,0.323230353,0.545977371,0.601621528,0.538865928,0.575889776,0.669619065,0.560603996,0.392622009,0.487496071,0.465860193,0.600843919,0.3247076,0.671098407,0.594280419,0.664672577,0.564797928,0.774513411,0.778658228,0.578204722,0.544482103,0.508354553,0.283048631,0.673514468,0.297796907,0.718908073,0.389506462,0.628271609,0.395526385,0.701654256,0.582859324,0.624537818,0.515082473,0.694676957,0.594550177,0.563576712,0.371789129,0.380277414,0.695569995,0.511746497,0.527596058,0.454471124,0.670112362,0.66495209,0.775787486,0.596880697,0.454753506,0.559929131,0.6749489,0.61352604,0.518196738,0.592963252,0.683265797,0.303323722,0.50927891,0.619062256,0.199685395,0.415881058,0.498369985,0.577478997,0.560460084,0.474613882,0.424522238,0.559424427,0.380155352
0.599698908,0.473735187,0.707979037,0.516371269,0.677675756,0.429628381,0.672484461,0.683342425,0.567676589,0.504757744,0.465022608,0.453993581,0.681390243,0.374240277,0.487545466,0.597263357,0.552750992,0.45983265,0.607567391,0.692745717,0.756305564,0.747657112,0.665999101,0.652814001,0.345465945,0.577154071,0.267672651,0.520743961,0.577357503,0.533515468,0.412119523,0.318888561,0.536886413,0.658085954,0.529572333,0.831319214,0.629258232,0.449857822,0.649605538,0.570962534,0.589351686,0.381525492,0.482379302,0.474903347,0.596880621,0.658614927,0.198288449,0.420437541,0.683597427,0.502652361,0.462216359,0.645964041,0.515444757,0.539149447,0.624250836,0.62924563,0.404731137,0.578726492,0.430845336,0.469686263,0.54478082,0.446113942,0.664771721,0.671847287,0.641748258,0.415312714,0.477677263,0.427998617,0.686241247,0.672875683,0.167796446,0.749672758,0.491240382,0.695386249,0.467749984,0.292230884,0.642296544,0.537244778,0.454436652,0.528089232,0.483933523,0.480996172,0.74928543,0.697347829,0.408652702,0.45930644,0.417460184,0.543030433,0.489478061,0.532886299,0.720336083,0.649769676,0.375239002,0.453385388,0.597628277,0.307211605,0.310904271,0.448602231,0.543435873,0.506220096
0.317041886,0.691669009,0.531885429,0.346426054,0.560833219,0.518434536,0.398777832,0.538884991,0.66715912,0.589567965,0.590840854,0.4870908,0.488794505,0.503003981,0.514538669,0.372902598,0.326162965,0.630297332,0.637164726,0.579954731,0.621129556,0.449818748,0.402010293,0.480680561,0.365024413,0.607581477,0.427347853,0.527454906,0.525525596,0.4417442,0.465512977,0.58868806,0.466149575,0.435774289,0.485733359,0.594986964,0.575587805,0.331661547,0.655930869,0.700672011,0.547227754,0.518125012,0.56637385,0.655285931,0.687152411,0.536346009,0.489636956,0.418648927,0.36633345,0.398033189,0.602951026,0.485639018,0.454066822,0.511010767,0.437531499,0.604284623,0.417671223,0.49600547,0.432363606,0.492714711,0.390794125,0.469560458,0.568849099,0.48949675,0.451080923,0.628258934,0.480573374,0.491764896,0.536831117,0.424988503,0.405616174,0.677781072,0.65856319,0.476326603,0.450596985,0.478391532,0.700762269,0.703589305,0.511014341,0.382330345,0.538113488,0.65801964,0.406189508,0.493749648,0.498511335,0.731674747,0.540397177,0.456605327,0.433188298,0.540725298,0.352711378,0.494705078,0.477132821,0.529775966,0.627894568,0.53846181,0.591479486,0.551311655,0.455570428,0.482719731
0.514504143,0.507049902,0.279851067,0.478710945,0.382008296,0.719911908,0.564090391,0.346023497,0.639846116,0.167867042,0.113954409,0.421009409,0.508725964,0.854062746,0.154120516,0.363522141,0.016222454,0.450873728,0.501555228,0.279852687,0.30614533,0.231483653,0.170980875,0.245315218,0.602247582,0.3767528,0.79385233,0.220977653,0.13913539,0.515977411,0.73969651,0.620112523,0.390073,0.290252945,0.438909468,0.37091751,0.571173702,0.750533697,0.409722641,0.522815606,0.405750663,0.386451829,0.582198865,0.744732243,0.345405194,0.497631593,0.565741084,0.298999005,0.325228323,0.497509871,0.384670581,0.336166951,0.426190842,0.431639899,0.467332625,0.58972886,0.544231308,0.218088052,0.668052857,0.491709547,0.612389324,0.213416566,0.318106248,0.61070085,0.26580956,0.615418732,0.615707914,0.663264159,0.39531657,0.259150352,0.856988314,0.254445953,0.364262316,0.264784698,0.492507399,0.476522129,0.216668112,0.57583124,0.549822618,0.26184676,0.434866894,0.353295591,0.198168793,0.579780355,0.25550109,0.487154858,0.616607461,0.378503266,0.188023817,0.416527233,0.241768804,0.129199798,0.66422233,0.58510261,0.455779699,0.389643327,0.790159092,0.540230242,0.298073942,0.561479897
0.799099502,0.607174713,0.474071749,0.349052705,0.823228663,0.142342985,0.64716634,0.888471965,0.579105682,0.370103775,0.429254184,0.716552168,0.47483006,0.11613625,0.618766663,0.62963763,0.788429403,0.5390408,0.245025695,0.555369161,0.509436753,0.610716398,0.791850483,0.649255805,0.352790147,0.578238296,0.580647832,0.328076551,0.534819972,0.468356109,0.1498108,0.634841831,0.626244433,0.757272748,0.430955693,0.783038435,0.675542908,0.367512245,0.25510338,0.142510355,0.694237952,0.665091589,0.315271276,0.385954758,0.349643066,0.4889759,0.056425693,0.773081449,0.699602438,0.661669461,0.356150165,0.73397649,0.3331469,0.784825403,0.732242416,0.254767838,0.387558275,0.581611534,0.224727739,0.464501239,0.339960488,0.756984488,0.510039253,0.661738192,0.378524956,0.625599641,0.371960603,0.619772584,0.539261972,0.7761209,0.107095195,0.611988908,0.511419255,0.409340398,0.274174096,0.469033786,0.560347382,0.209570538,0.320423273,0.553184575,0.422211743,0.414050585,0.664696782,0.481604847,0.612098077,0.583912245,0.581683021,0.711329948,0.630153604,0.292243596,0.636161896,0.818583011,0.652385204,0.437089903,0.506301378,0.294324176,0.427190614,0.539328713,0.454038845,0.558175317
0.510433883,0.482531919,0.460665401,0.502718792,0.536452367,0.440913743,0.492973141,0.611211542,0.454212737,0.457449749,0.444565431,0.402094679,0.536954564,0.389870068,0.560772292,0.454871784,0.527576658,0.440597524,0.541020271,0.497332206,0.453586237,0.551831193,0.421498233,0.591240465,0.534058678,0.499441588,0.465701326,0.540525208,0.58423514,0.600740369,0.323689336,0.502003145,0.392855809,0.426220333,0.436545804,0.489276881,0.444883768,0.509609108,0.504589443,0.429899301,0.455258132,0.50372831,0.488489686,0.475641984,0.501654524,0.477283759,0.444036375,0.516379379,0.484841436,0.472188995,0.496746122,0.501519519,0.502017562,0.495820567,0.47081846,0.482809213,0.448800585,0.510945795,0.52775705,0.449698359,0.515008063,0.420483811,0.480659186,0.4640021,0.561365888,0.44458573,0.491849117,0.423112327,0.544949101,0.474286979,0.578028806,0.428297397,0.485864655,0.595478289,0.555267448,0.460930607,0.45831378,0.462214525,0.59372106,0.598358038,0.512590277,0.556428522,0.539270316,0.471269062,0.598152161,0.564547895,0.516091481,0.528398384,0.420445005,0.523922226,0.601190464,0.449562558,0.454273002,0.529303246,0.549045197,0.45524649,0.471641193,0.400638158,0.495482262,0.507564495
0.443268816,0.450358303,0.426270006,0.471025039,0.501609584,0.550602023,0.551091133,0.412510293,0.5624497,0.383217893,0.454011589,0.389296056,0.435719587,0.636364006,0.365869702,0.412774265,0.459624786,0.506147797,0.372553948,0.477480859,0.462106275,0.395279136,0.423807021,0.451466715,0.562158035,0.592608637,0.608521966,0.489408,0.521325043,0.716088023,0.467703766,0.514770336,0.40709352,0.475577238,0.328269773,0.331186151,0.565479726,0.623879027,0.550651031,0.552286313,0.425349229,0.555997076,0.563064625,0.651597012,0.383363302,0.392363309,0.559035347,0.341157109,0.369517242,0.458989598,0.517262851,0.508433381,0.411852859,0.590148618,0.484047199,0.505500174,0.583608599,0.419555545,0.499889243,0.537498123,0.495759575,0.407352618,0.512505531,0.568490754,0.488288537,0.46018739,0.529123871,0.559974491,0.492435709,0.45388808,0.728982414,0.244181392,0.316649071,0.454361237,0.527139898,0.487578416,0.435320597,0.686842967,0.561532391,0.450843824,0.427070338,0.561571169,0.385476186,0.462124023,0.447188662,0.518164704,0.507709832,0.435721974,0.362145682,0.584013116,0.352216718,0.382943319,0.623302379,0.549226394,0.43105827,0.655887651,0.611082352,0.445096325,0.443026486,0.623650561
0.512168811,0.424003077,0.388104706,0.379463598,0.694227318,0.35614971,0.452714235,0.605125095,0.577260339,0.518757138,0.398175323,0.573203764,0.598137223,0.344668632,0.560202386,0.431425288,0.485840272,0.489006549,0.475625546,0.46027355,0.48359326,0.423925743,0.515347266,0.474081798,0.540355599,0.612171238,0.54164286,0.493617953,0.623089817,0.553461084,0.381152066,0.569845026,0.516604703,0.540754591,0.363065321,0.611033738,0.59548461,0.39203664,0.532065455,0.304318317,0.437876158,0.573686515,0.448391367,0.537273221,0.558497594,0.466254996,0.428637802,0.597676845,0.552238788,0.488032059,0.573723535,0.471735871,0.570331672,0.619233619,0.461942776,0.474445017,0.350673454,0.563031773,0.387934845,0.508049043,0.376435332,0.511366102,0.545874315,0.547727389,0.564730106,0.580870483,0.468390045,0.525311704,0.622909553,0.433733096,0.592970023,0.484917093,0.48196892,0.60567678,0.403267357,0.422820271,0.441995545,0.405796285,0.466915862,0.501176206,0.535070906,0.448404073,0.4860511,0.487353663,0.564330464,0.468394583,0.460346565,0.478206307,0.368389787,0.568861571,0.714255209,0.546365265,0.482106412,0.507722755,0.438527032,0.465074649,0.431139143,0.439131939,0.373030335,0.59269718
